,Latitude,Longitude,num_crimes_comm_area,num_complaints_comm_area,PERCENT HOUSEHOLDS BELOW POVERTY,PERCENT AGED 16+ UNEMPLOYED,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Firearm-related,Tuberculosis,canvass fail rate,complaint fail rate,num prev canvass inspections,num prev complaint inspections,last inspection fail,inspection-complaint interaction,inspection-fail interaction,consec-fail interaction,Facility Type_Grocery Store,Facility Type_Restaurant,Risk_Risk 1 (High),Risk_Risk 2 (Medium),Results_Fail,Inspection Date,Facility Type_Daycare 2,lat_long_interaction
425,41.7363738203,-87.6272315646,5959.0,2265.0,27.8,24.0,15.4,72.5,15.6,37.9,8.2,0.0,0.0,3.0,2.0,0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-01-06,0.0,-3657.24289342
427,41.7363738203,-87.6272315646,5959.0,2265.0,27.8,24.0,15.4,72.5,15.6,37.9,8.2,0.0,0.142857142857,1.0,7.0,0,56.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-06-15,0.0,-3657.24289342
430,41.7363738203,-87.6272315646,5959.0,2265.0,27.8,24.0,15.4,72.5,15.6,37.9,8.2,0.0,0.0,2.0,4.0,0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-01-19,0.0,-3657.24289342
435,41.7363738203,-87.6272315646,5959.0,2265.0,27.8,24.0,15.4,72.5,15.6,37.9,8.2,0.25,0.666666666667,4.0,3.0,0,21.0,21.0,0.25,0.0,1.0,1.0,0.0,0.0,2016-01-06,0.0,-3657.24289342
440,41.8917350204,-87.6312016888,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.25,0.337701612903,4.0,0.0,1,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-23,0.0,-3671.02308067
441,41.8808052782,-87.6309293321,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-02-18,0.0,-3670.05388771
444,41.8933377372,-87.6312444962,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.5,0.0,2.0,3.0,0,15.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-12-20,0.0,-3671.16532201
447,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-12-05,0.0,-3670.3886167
453,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.2,1.0,5.0,2.0,1,14.0,21.0,0.2,0.0,1.0,1.0,0.0,0.0,2016-01-14,0.0,-3670.3886167
455,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-01-17,0.0,-3670.3886167
456,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2013-11-05,0.0,-3670.3886167
458,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-15,0.0,-3670.3886167
459,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2010-01-11,0.0,-3670.3886167
464,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-11-13,0.0,-3670.3886167
466,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,1.0,0.0,1.0,1.0,0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-09-30,0.0,-3670.3886167
468,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.0,1.0,2.0,0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-11-05,0.0,-3670.3886167
470,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,1.0,0.0,1.0,1.0,1,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-21,0.0,-3670.3886167
473,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-12-08,0.0,-3670.3886167
477,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-02,0.0,-3670.3886167
478,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-01-22,0.0,-3670.3886167
482,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.666666666667,3.0,3.0,0,18.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-03-04,0.0,-3670.3886167
487,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.25,0.0,4.0,3.0,1,21.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-07,0.0,-3670.3886167
493,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.666666666667,5.0,3.0,0,24.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-21,0.0,-3670.3886167
499,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.2,0.666666666667,5.0,3.0,0,24.0,24.0,0.4,0.0,1.0,1.0,0.0,0.0,2016-01-12,0.0,-3670.3886167
505,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.5,5.0,4.0,0,36.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-04-06,0.0,-3670.3886167
506,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2012-07-02,0.0,-3670.3886167
513,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.166666666667,0.333333333333,6.0,3.0,0,27.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-04,0.0,-3670.3886167
515,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-10-30,0.0,-3670.3886167
516,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2011-05-12,0.0,-3670.3886167
518,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2012-02-17,0.0,-3670.3886167
519,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-01-12,0.0,-3670.3886167
520,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,0.0,0.0,0.0,2010-12-27,0.0,-3670.3886167
522,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.0,1.0,2.0,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-09-19,0.0,-3670.3886167
524,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-11,0.0,-3670.3886167
531,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.166666666667,0.0,6.0,1.0,0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-01-12,0.0,-3670.3886167
537,41.8845862672,-87.6310104459,7511.0,578.0,14.7,5.7,5.3,78.2,6.9,4.0,6.5,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2016-03-14,0.0,-3670.3886167
541,41.9327465275,-87.653928731,5480.0,2714.0,11.4,4.7,6.3,79.1,8.1,1.8,3.2,0.333333333333,0.337701612903,3.0,0.0,1,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-23,0.0,-3675.56997562
548,41.899321197,-87.699408793,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.0,6.0,3.0,0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-05-09,0.0,-3674.5456978
549,41.8993332859,-87.6981859705,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2010-12-06,0.0,-3674.49552255
550,41.9005121476,-87.638985963,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2012-03-26,0.0,-3672.11839595
559,41.8689528743,-87.6815754825,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,8.0,2.0,0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-03-10,0.0,-3671.13575182
562,41.8693183197,-87.6862582255,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2015-07-17,1.0,-3671.36385791
563,41.7069822593,-87.6477577331,3120.0,2230.0,16.9,20.8,19.6,75.4,16.2,35.6,3.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,1.0,0.0,0.0,2016-06-13,1.0,-3655.52347684
564,41.8307935761,-87.6510916639,1594.0,1516.0,18.9,13.7,8.0,80.3,11.4,4.5,9.9,0.205235807782,1.0,0.0,1.0,1,1.0,1.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2011-06-20,0.0,-3666.51472211
572,41.8016262084,-87.6502658915,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.285714285714,0.337701612903,7.0,0.0,1,0.0,14.0,0.285714285714,0.0,0.0,1.0,0.0,0.0,2015-08-18,1.0,-3663.92365186
580,41.799787719,-87.6502548278,4871.0,1901.0,29.0,23.0,11.8,75.9,12.2,24.6,9.3,0.142857142857,0.337701612903,7.0,0.0,1,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-05-16,0.0,-3663.76204532
581,41.7797840729,-87.6497029533,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2016-06-13,0.0,-3661.98566344
582,41.7797840729,-87.6497029533,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2012-12-04,0.0,-3661.98566344
584,41.7506784647,-87.6489514311,7764.0,4020.0,27.6,28.3,11.6,71.8,13.9,32.6,7.3,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2012-12-14,0.0,-3659.40318897
585,41.8868482955,-87.6522341611,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-08-16,0.0,-3671.47583507
586,41.7725135005,-87.6495182316,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2012-09-18,0.0,-3661.34068364
590,41.9109487626,-87.6531595513,3696.0,3538.0,12.3,5.1,6.6,75.7,7.8,2.3,1.2,0.333333333333,0.337701612903,3.0,0.0,0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-02-27,0.0,-3673.62707883
592,41.9109487626,-87.6531595513,3696.0,3538.0,12.3,5.1,6.6,75.7,7.8,2.3,1.2,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2015-01-28,0.0,-3673.62707883
595,41.8235009787,-87.6509103174,1594.0,1516.0,18.9,13.7,8.0,80.3,11.4,4.5,9.9,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-07-10,0.0,-3665.86793344
598,41.8831718348,-87.6521331004,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-10-21,0.0,-3671.14935233
600,41.8831718348,-87.6521331004,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2014-12-04,0.0,-3671.14935233
603,41.8831718348,-87.6521331004,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,1.0,2.0,1.0,0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-06-25,0.0,-3671.14935233
612,41.8831718348,-87.6521331004,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.25,0.337701612903,8.0,0.0,0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-20,0.0,-3671.14935233
613,41.8831718348,-87.6521331004,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2010-04-08,0.0,-3671.14935233
615,41.9182138799,-87.6534219754,3696.0,3538.0,12.3,5.1,6.6,75.7,7.8,2.3,1.2,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-05-20,0.0,-3674.27488967
617,41.9491525433,-87.6544465886,5480.0,2714.0,11.4,4.7,6.3,79.1,8.1,1.8,3.2,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-08-07,0.0,-3677.02975104
622,41.9400203602,-87.6541721064,5480.0,2714.0,11.4,4.7,6.3,79.1,8.1,1.8,3.2,0.25,0.0,4.0,2.0,0,12.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-06-27,0.0,-3676.2177628
623,41.713787169,-87.5366332099,1305.0,476.0,19.2,12.1,6.4,73.3,11.0,10.1,5.2,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2013-03-22,0.0,-3651.48448721
624,41.7126245501,-87.6202785193,6536.0,2899.0,19.8,20.3,12.2,69.0,12.8,37.7,7.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,1.0,2013-07-12,0.0,-3654.87178085
631,41.7112582322,-87.7209394734,607.0,428.0,3.4,8.7,8.4,94.5,15.1,7.4,0.0,0.0,0.337701612903,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2016-03-18,0.0,-3658.95075875
635,41.7129086148,-87.59229973,1031.0,269.0,21.6,22.8,11.2,81.3,12.1,32.1,2.7,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-03-15,0.0,-3653.729594
636,41.7129086148,-87.59229973,1031.0,269.0,21.6,22.8,11.2,81.3,12.1,32.1,2.7,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2016-04-11,0.0,-3653.729594
639,41.7129086148,-87.59229973,1031.0,269.0,21.6,22.8,11.2,81.3,12.1,32.1,2.7,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013-10-29,1.0,-3653.729594
645,41.7129086148,-87.59229973,1031.0,269.0,21.6,22.8,11.2,81.3,12.1,32.1,2.7,0.0,0.337701612903,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-08,0.0,-3653.729594
646,41.7124749007,-87.619960826,6536.0,2899.0,19.8,20.3,12.2,69.0,12.8,37.7,7.9,0.205235807782,1.0,0.0,1.0,1,1.0,1.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2014-05-16,0.0,-3654.84541675
647,41.8993309185,-87.6966449247,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,1.0,2016-05-06,0.0,-3674.43074614
650,41.8993309185,-87.6966449247,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2013-12-06,0.0,-3674.43074614
653,41.9003551634,-87.6437290707,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-02-23,0.0,-3672.30337591
654,41.899599414,-87.6770099525,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,0.0,2011-05-13,0.0,-3673.63159483
656,41.9009076709,-87.6240265013,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-08-11,0.0,-3671.52624418
660,41.8999269232,-87.6608879964,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011-10-19,1.0,-3672.98480107
661,41.8991137319,-87.7260487997,8068.0,3287.0,33.9,17.3,12.3,70.9,11.7,22.7,9.7,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2012-08-16,0.0,-3675.64369591
663,41.8996641854,-87.6757865477,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2016-05-04,0.0,-3673.58601354
664,41.7868457389,-87.6498862464,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2014-11-28,0.0,-3662.61227561
667,41.9179943999,-87.6534156244,3696.0,3538.0,12.3,5.1,6.6,75.7,7.8,2.3,1.2,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-12-09,0.0,-3674.25538528
670,41.9398009841,-87.6541610861,5480.0,2714.0,11.4,4.7,6.3,79.1,8.1,1.8,3.2,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014-12-10,0.0,-3676.19807138
674,41.8815893122,-87.652086227,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.0,3.0,1.0,0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2015-10-09,0.0,-3671.00867772
678,41.9107292921,-87.6531526219,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.666666666667,0.0,3.0,1.0,0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-04-03,0.0,-3673.60755114
683,41.9107292921,-87.6531526219,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.25,0.337701612903,4.0,0.0,0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2015-11-24,0.0,-3673.60755114
685,41.9107292921,-87.6531526219,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,1.0,1.0,1.0,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-03-24,0.0,-3673.60755114
687,41.8669769657,-87.6510818364,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.0,0.337701612903,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011-08-26,1.0,-3669.68582426
688,41.8669769657,-87.6510818364,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.205235807782,1.0,0.0,1.0,1,1.0,1.0,0.102617903891,0.0,0.0,1.0,0.0,1.0,2016-03-21,0.0,-3669.68582426
696,41.882952381,-87.6521252384,7840.0,1755.0,20.6,10.7,9.0,77.6,10.5,9.3,14.1,0.142857142857,0.337701612903,7.0,0.0,1,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-03-30,0.0,-3671.12978745
702,41.8167617209,-87.6017873186,1343.0,326.0,21.7,15.7,11.4,77.6,11.9,17.4,0.0,0.6,1.0,5.0,2.0,0,14.0,35.0,2.4,0.0,1.0,1.0,0.0,0.0,2016-06-10,0.0,-3663.22306663
706,41.7114420165,-87.6819186416,978.0,533.0,5.1,8.0,4.9,84.8,9.9,3.5,0.0,0.0,0.337701612903,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2013-12-05,0.0,-3657.33926531
714,41.711426866,-87.6767839814,978.0,533.0,5.1,8.0,4.9,84.8,9.9,3.5,0.0,0.142857142857,0.337701612903,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2016-01-05,0.0,-3657.12376289
717,41.7112756885,-87.6819138881,978.0,533.0,5.1,8.0,4.9,84.8,9.9,3.5,0.0,0.0,0.337701612903,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2014-06-13,0.0,-3657.32448308
718,41.7112756885,-87.6819138881,978.0,533.0,5.1,8.0,4.9,84.8,9.9,3.5,0.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,1.0,0.0,0.0,2016-06-28,0.0,-3657.32448308
719,41.8987882403,-87.7460403781,17140.0,4870.0,28.6,22.6,15.4,72.9,14.3,28.5,5.8,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,1.0,0.0,1.0,0.0,2013-04-03,0.0,-3676.45276473
721,41.9734200626,-87.6550856415,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2013-08-29,0.0,-3679.18373025
723,41.9734200626,-87.6550856415,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2016-07-12,0.0,-3679.18373025
730,41.8998186615,-87.6672485779,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.833333333333,0.337701612903,6.0,0.0,0,0.0,30.0,3.33333333333,0.0,1.0,1.0,0.0,0.0,2015-03-26,0.0,-3673.24181797
738,41.899581386,-87.6819016731,6979.0,4249.0,14.7,6.6,9.1,75.5,10.8,6.6,3.6,0.142857142857,0.337701612903,7.0,0.0,0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2016-02-17,0.0,-3673.83497523
740,41.9008867067,-87.6274162339,8916.0,1185.0,12.9,7.0,8.6,69.7,9.6,3.2,5.5,0.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-08-23,0.0,-3671.66644002
741,41.7108618278,-87.6816088893,978.0,533.0,5.1,8.0,4.9,84.8,9.9,3.5,0.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2011-12-07,0.0,-3657.27547322
742,41.711655041,-87.6201588311,6536.0,2899.0,19.8,20.3,12.2,69.0,12.8,37.7,7.9,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,1.0,0.0,0.0,0.0,1.0,2012-11-06,0.0,-3654.7818398
743,41.7107767875,-87.6818994844,978.0,533.0,5.1,8.0,4.9,84.8,9.9,3.5,0.0,0.205235807782,0.337701612903,0.0,0.0,0,0.0,0.0,0.102617903891,0.0,0.0,0.0,0.0,0.0,2011-12-07,0.0,-3657.2801377
745,41.9655372266,-87.6550274072,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.25,1.0,4.0,0,20.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2014-04-18,0.0,-3678.49031576
751,41.7111979924,-87.6403773986,3120.0,2230.0,16.9,20.8,19.6,75.4,16.2,35.6,3.0,0.2,0.337701612903,5.0,0.0,1,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2015-10-23,0.0,-3655.5851338
752,41.7650141551,-87.6494922534,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,0.0,0.0,1.0,0,1.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2012-09-18,0.0,-3660.68228465
753,41.7650141551,-87.6494922534,7092.0,2432.0,46.6,28.0,14.5,69.7,13.1,44.9,11.3,0.205235807782,0.0,0.0,1.0,0,1.0,0.0,0.102617903891,1.0,0.0,0.0,1.0,0.0,2016-09-06,0.0,-3660.68228465
759,41.9731993152,-87.6551638957,3592.0,1552.0,24.0,8.9,8.3,77.7,10.3,4.6,13.6,0.0,0.5,5.0,2.0,0,14.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,2016-02-23,0.0,-3679.1676652
